,task,cosine,rank,top_10,category
3205,"('occasional', 'occasionally', 'rare', 'rarely')",0.423212,1,"[('rarely', 0.42321193), ('uncommon', 0.37908775), ('rarity', 0.36688307), ('frequently', 0.34458348), ('sometimes', 0.33435148), ('often', 0.33144814), ('unusual', 0.30391768), ('seldom', 0.30363694), ('typically', 0.3007511), ('usually', 0.28470272)]",gram1-adjective-to-adverb
3206,"('occasional', 'occasionally', 'reluctant', 'reluctantly')",0.44315296,3,"[('hesitant', 0.5531767), ('unwilling', 0.4917949), ('reluctantly', 0.44315293), ('reluctance', 0.4053369), ('wary', 0.40170696), ('willing', 0.38368675), ('afraid', 0.37075835), ('skeptical', 0.36742362), ('hesitate', 0.3627814), ('hesitated', 0.36146867)]",gram1-adjective-to-adverb
3207,"('occasional', 'occasionally', 'safe', 'safely')",0.46613997,1,"[('safely', 0.46614), ('safer', 0.43375337), ('unsafe', 0.33906028), ('safety', 0.3341307), ('safest', 0.32203352), ('secure', 0.29009315), ('securely', 0.23722659), ('temporarily', 0.2282355), ('risky', 0.22813936), ('dangerous', 0.2240364)]",gram1-adjective-to-adverb
3208,"('occasional', 'occasionally', 'serious', 'seriously')",0.5057542,1,"[('seriously', 0.5057542), ('seriousness', 0.33218464), ('severe', 0.3249126), ('legitimately', 0.28202295), ('properly', 0.28092247), ('frequently', 0.27611408), ('truly', 0.27258965), ('genuinely', 0.26618445), ('severely', 0.2609524), ('significantly', 0.25989094)]",gram1-adjective-to-adverb
3209,"('occasional', 'occasionally', 'slow', 'slowly')",0.43419066,1,"[('slowly', 0.43419063), ('slower', 0.41561157), ('slowed', 0.40534297), ('slowing', 0.40202165), ('slows', 0.39860398), ('sluggish', 0.30329818), ('fast', 0.28634018), ('faster', 0.28070477), ('gradually', 0.27778015), ('temporarily', 0.2620998)]",gram1-adjective-to-adverb
3210,"('occasional', 'occasionally', 'sudden', 'suddenly')",0.5441334,1,"[('suddenly', 0.5441335), ('unexpectedly', 0.4321407), ('udden', 0.4206945), ('abruptly', 0.38854226), ('uddenly', 0.36012557), ('abrupt', 0.324542), ('mysteriously', 0.31803498), ('strangely', 0.31461355), ('gradually', 0.29702285), ('temporarily', 0.2957173)]",gram1-adjective-to-adverb
3211,"('occasional', 'occasionally', 'swift', 'swiftly')",0.22455508,3,"[('taylor', 0.26605287), ('spears', 0.22972469), ('swiftly', 0.22455509), ('fitzgerald', 0.22282377), ('frequently', 0.22021061), ('sweden', 0.2161199), ('bieber', 0.21347432), ('grande', 0.2066546), ('davidson', 0.20614932), ('blindly', 0.20544098)]",gram1-adjective-to-adverb
3212,"('occasional', 'occasionally', 'typical', 'typically')",0.51038,1,"[('typically', 0.5103801), ('normally', 0.4194148), ('usually', 0.38940293), ('commonly', 0.38174453), ('traditionally', 0.38064894), ('generally', 0.37197822), ('frequently', 0.36523712), ('usual', 0.3541124), ('characteristic', 0.33274916), ('reminiscent', 0.33095384)]",gram1-adjective-to-adverb
3213,"('occasional', 'occasionally', 'unfortunate', 'unfortunately')",0.3959473,3,"[('regrett', 0.4007627), ('sadly', 0.3975451), ('unfortunately', 0.39594728), ('tragically', 0.3939458), ('unlucky', 0.38892797), ('fortunate', 0.35827887), ('tragic', 0.3565833), ('unfairly', 0.3500213), ('evidently', 0.34755614), ('disappointing', 0.34403628)]",gram1-adjective-to-adverb
3214,"('occasional', 'occasionally', 'usual', 'usually')",0.44858482,2,"[('normally', 0.49468413), ('usually', 0.4485848), ('typically', 0.43447804), ('generally', 0.3740774), ('normal', 0.37228158), ('frequently', 0.37156415), ('ordinarily', 0.3656179), ('regularly', 0.36430714), ('often', 0.36327863), ('traditionally', 0.34213206)]",gram1-adjective-to-adverb
3215,"('occasional', 'occasionally', 'amazing', 'amazingly')",0.42942733,5,"[('incredible', 0.49810895), ('awesome', 0.4514268), ('wonderful', 0.45042858), ('fantastic', 0.43033236), ('amazingly', 0.4294273), ('unbelievable', 0.39640942), ('remarkable', 0.39181864), ('fabulous', 0.39138207), ('incredibly', 0.39059466), ('astonishing', 0.38313606)]",gram1-adjective-to-adverb
3216,"('occasional', 'occasionally', 'apparent', 'apparently')",0.41172376,1,"[('apparently', 0.4117238), ('evident', 0.38753277), ('evidently', 0.34497577), ('seemingly', 0.316613), ('clearly', 0.31534752), ('unclear', 0.2988404), ('reportedly', 0.29709396), ('obviously', 0.29339993), ('allegedly', 0.2860087), ('seeming', 0.27884054)]",gram1-adjective-to-adverb
3217,"('occasional', 'occasionally', 'calm', 'calmly')",0.407333,2,"[('calmed', 0.4382953), ('calmly', 0.407333), ('calming', 0.3678007), ('quiet', 0.30560243), ('peacefully', 0.2851239), ('relaxed', 0.2836716), ('composure', 0.28248143), ('temporarily', 0.2741963), ('relax', 0.27184716), ('gently', 0.27020845)]",gram1-adjective-to-adverb
3218,"('occasional', 'occasionally', 'complete', 'completely')",0.3682601,1,"[('completely', 0.3682601), ('completed', 0.36542022), ('fully', 0.30840918), ('completes', 0.29909936), ('totally', 0.2824983), ('total', 0.27694997), ('completing', 0.27335042), ('full', 0.23722695), ('thoroughly', 0.23140119), ('incomplete', 0.22995204)]",gram1-adjective-to-adverb
3219,"('occasional', 'occasionally', 'efficient', 'efficiently')",0.5437993,1,"[('efficiently', 0.5437993), ('inefficient', 0.4490184), ('efficiency', 0.41789097), ('effective', 0.38333598), ('effectively', 0.37783667), ('fficient', 0.3568003), ('smoothly', 0.3187099), ('frequently', 0.31541216), ('productive', 0.31417224), ('wisely', 0.31030977)]",gram1-adjective-to-adverb
3220,"('occasional', 'occasionally', 'fortunate', 'fortunately')",0.33811006,9,"[('lucky', 0.56218374), ('blessed', 0.41843042), ('privileged', 0.40070873), ('unlucky', 0.38495967), ('thankful', 0.3709921), ('grateful', 0.351528), ('unfortunate', 0.33882427), ('luckily', 0.3382699), ('fortunately', 0.33811012), ('strangely', 0.32892856)]",gram1-adjective-to-adverb
3221,"('occasional', 'occasionally', 'free', 'freely')",0.27643263,1,"[('freely', 0.27643263), ('freed', 0.2518521), ('open', 0.21303669), ('freeing', 0.20996857), ('freedom', 0.20421205), ('also', 0.19360961), ('not', 0.19048244), ('still', 0.18601641), ('sometimes', 0.17858252), ('loose', 0.17611289)]",gram1-adjective-to-adverb
3222,"('occasional', 'occasionally', 'furious', 'furiously')",0.45683894,1,"[('furiously', 0.4568389), ('enraged', 0.4514026), ('angrily', 0.4344051), ('angry', 0.4254758), ('outraged', 0.4054087), ('frantic', 0.3819061), ('horrified', 0.37017784), ('annoyed', 0.3699777), ('violently', 0.36855245), ('distraught', 0.36308643)]",gram1-adjective-to-adverb
3223,"('occasional', 'occasionally', 'happy', 'happily')",0.3836081,1,"[('happily', 0.3836081), ('pleased', 0.3445049), ('happier', 0.32812515), ('unhappy', 0.32089454), ('delighted', 0.31730184), ('thrilled', 0.29254338), ('glad', 0.28886762), ('satisfied', 0.2758479), ('excited', 0.25564978), ('happiness', 0.243508)]",gram1-adjective-to-adverb
3224,"('occasional', 'occasionally', 'immediate', 'immediately')",0.5520461,1,"[('immediately', 0.5520461), ('instantly', 0.3971177), ('quickly', 0.35465917), ('swiftly', 0.32503214), ('mediately', 0.32102883), ('temporarily', 0.30936453), ('promptly', 0.30413082), ('momentarily', 0.30109978), ('initially', 0.2926694), ('immedi', 0.29156178)]",gram1-adjective-to-adverb
3225,"('occasional', 'occasionally', 'lucky', 'luckily')",0.27407926,10,"[('fortunate', 0.537148), ('unlucky', 0.416225), ('blessed', 0.35446793), ('luck', 0.3369374), ('thankful', 0.31070736), ('privileged', 0.30605978), ('grateful', 0.30278736), ('ucky', 0.28520033), ('brave', 0.27734807), ('luckily', 0.27407926)]",gram1-adjective-to-adverb
3226,"('occasional', 'occasionally', 'most', 'mostly')",0.2583773,34,"[('all', 0.35136485), ('more', 0.34544244), ('in', 0.34389824), ('and', 0.3383368), (',', 0.3323537), ('the', 0.3289773), ('also', 0.31644943), ('to', 0.31493112), ('just', 0.30124032), ('for', 0.29530242)]",gram1-adjective-to-adverb
3227,"('occasional', 'occasionally', 'obvious', 'obviously')",0.42231312,1,"[('obviously', 0.42231324), ('clearly', 0.40543342), ('evident', 0.36981654), ('plainly', 0.35902798), ('apparent', 0.35423413), ('evidently', 0.34836087), ('blatantly', 0.32720932), ('apparently', 0.3216281), ('frequently', 0.31082577), ('undoubtedly', 0.3066758)]",gram1-adjective-to-adverb
3228,"('possible', 'possibly', 'precise', 'precisely')",0.44471362,1,"[('precisely', 0.4447136), ('exact', 0.43854475), ('accurate', 0.3772886), ('precision', 0.37148997), ('accurately', 0.36616167), ('presumably', 0.3608549), ('arguably', 0.3508993), ('pinpoint', 0.35067394), ('intricate', 0.33807573), ('meticulous', 0.3369795)]",gram1-adjective-to-adverb
3229,"('possible', 'possibly', 'professional', 'professionally')",0.4480725,1,"[('professionally', 0.4480725), ('professionals', 0.40254328), ('professionalism', 0.36241), ('amateur', 0.3429396), ('arguably', 0.31021816), ('perhaps', 0.28764275), ('probably', 0.2781533), ('collegiate', 0.26945022), ('pros', 0.26600397), ('maybe', 0.26386535)]",gram1-adjective-to-adverb
3230,"('possible', 'possibly', 'quick', 'quickly')",0.41679054,1,"[('quickly', 0.41679052), ('swiftly', 0.35616878), ('quicker', 0.34501714), ('rapidly', 0.32504448), ('fast', 0.32453656), ('perhaps', 0.31862724), ('rapid', 0.30234554), ('hastily', 0.28358945), ('probably', 0.27807727), ('quickest', 0.27592123)]",gram1-adjective-to-adverb
3231,"('possible', 'possibly', 'quiet', 'quietly')",0.38130626,2,"[('quieter', 0.4033405), ('quietly', 0.38130626), ('calm', 0.3781121), ('silence', 0.37055787), ('silent', 0.3592475), ('solitude', 0.3278648), ('perhaps', 0.32247323), ('noisy', 0.32072282), ('silently', 0.31054854), ('softly', 0.30880234)]",gram1-adjective-to-adverb
3232,"('possible', 'possibly', 'rapid', 'rapidly')",0.43273136,1,"[('rapidly', 0.43273133), ('swiftly', 0.3497833), ('arguably', 0.316442), ('quickly', 0.29550788), ('gradual', 0.29160625), ('accelerated', 0.2904099), ('perhaps', 0.28980446), ('accelerate', 0.28965294), ('abruptly', 0.28761977), ('dramatically', 0.28375062)]",gram1-adjective-to-adverb
3233,"('possible', 'possibly', 'rare', 'rarely')",0.41024885,2,"[('rarity', 0.41689634), ('rarely', 0.41024885), ('uncommon', 0.3683769), ('seldom', 0.34810525), ('occasionally', 0.34622675), ('perhaps', 0.33371764), ('arguably', 0.32649258), ('unusually', 0.32600743), ('typically', 0.31831145), ('unusual', 0.3162049)]",gram1-adjective-to-adverb
3234,"('possible', 'possibly', 'reluctant', 'reluctantly')",0.46522307,4,"[('hesitant', 0.5703286), ('unwilling', 0.512644), ('reluctance', 0.48003826), ('reluctantly', 0.4652231), ('wary', 0.43820125), ('understandably', 0.40945384), ('refusing', 0.39792976), ('skeptical', 0.3956891), ('hesitated', 0.39139333), ('eager', 0.3837652)]",gram1-adjective-to-adverb
3235,"('possible', 'possibly', 'safe', 'safely')",0.4441314,1,"[('safely', 0.44413146), ('safer', 0.44065616), ('safest', 0.38292116), ('unsafe', 0.38035813), ('safety', 0.34034196), ('probably', 0.29310265), ('hopefully', 0.2842979), ('protect', 0.2837702), ('protecting', 0.2820109), ('secure', 0.2778509)]",gram1-adjective-to-adverb
3236,"('possible', 'possibly', 'serious', 'seriously')",0.46570122,1,"[('seriously', 0.46570128), ('seriousness', 0.35962707), ('severe', 0.34029144), ('arguably', 0.32563815), ('honestly', 0.31641817), ('frankly', 0.30723962), ('evidently', 0.30180803), ('substantial', 0.29883888), ('perhaps', 0.29830205), ('literally', 0.2951051)]",gram1-adjective-to-adverb
3237,"('possible', 'possibly', 'slow', 'slowly')",0.3942974,5,"[('slowed', 0.4418859), ('slower', 0.43254486), ('slowing', 0.42038307), ('slows', 0.41692126), ('slowly', 0.39429742), ('sluggish', 0.3500589), ('perhaps', 0.3059588), ('maybe', 0.28602728), ('probably', 0.2849739), ('arguably', 0.28338018)]",gram1-adjective-to-adverb
3238,"('possible', 'possibly', 'sudden', 'suddenly')",0.48774225,1,"[('suddenly', 0.48774225), ('udden', 0.45681033), ('unexpectedly', 0.40503106), ('abrupt', 0.3947857), ('abruptly', 0.39380184), ('uddenly', 0.38844553), ('evidently', 0.34109133), ('apparently', 0.3334635), ('mysteriously', 0.333371), ('unexpected', 0.33292985)]",gram1-adjective-to-adverb
3239,"('possible', 'possibly', 'swift', 'swiftly')",0.23759447,29,"[('arguably', 0.2952987), ('taylor', 0.28133714), ('perhaps', 0.27958864), ('fitzgerald', 0.27210578), ('wiley', 0.27026746), ('famously', 0.2666941), ('watson', 0.2662354), ('swanson', 0.2640593), ('spears', 0.2625591), ('hopefully', 0.2608881)]",gram1-adjective-to-adverb
3240,"('possible', 'possibly', 'typical', 'typically')",0.47506282,1,"[('typically', 0.47506282), ('stereotypical', 0.4304788), ('presumably', 0.3790355), ('characteristic', 0.3784957), ('traditionally', 0.37087715), ('normally', 0.3634296), ('probably', 0.36333168), ('perhaps', 0.36152804), ('evidently', 0.3605076), ('arguably', 0.3569144)]",gram1-adjective-to-adverb
3241,"('possible', 'possibly', 'unfortunate', 'unfortunately')",0.42359874,4,"[('unlucky', 0.47026744), ('tragically', 0.4417129), ('evidently', 0.4263906), ('unfortunately', 0.4235988), ('sadly', 0.4226675), ('regrett', 0.42257425), ('arguably', 0.41556254), ('undoubtedly', 0.40996897), ('tragic', 0.39592513), ('hopefully', 0.39491978)]",gram1-adjective-to-adverb
3242,"('possible', 'possibly', 'usual', 'usually')",0.4284471,2,"[('normally', 0.451278), ('usually', 0.42844713), ('typically', 0.4274104), ('typical', 0.40282062), ('ordinarily', 0.39298558), ('evidently', 0.36961702), ('presumably', 0.3674477), ('customary', 0.35868222), ('understandably', 0.35680726), ('traditionally', 0.3526547)]",gram1-adjective-to-adverb
3243,"('possible', 'possibly', 'amazing', 'amazingly')",0.48568103,2,"[('incredible', 0.53320545), ('amazingly', 0.48568112), ('awesome', 0.4723863), ('fabulous', 0.4556554), ('fantastic', 0.45451373), ('wonderful', 0.4525706), ('unbelievable', 0.44758576), ('astounding', 0.44321078), ('magnificent', 0.43624413), ('phenomenal', 0.43198732)]",gram1-adjective-to-adverb
3244,"('possible', 'possibly', 'apparent', 'apparently')",0.48896977,1,"[('apparently', 0.48896977), ('evidently', 0.46979716), ('perhaps', 0.43044513), ('arguably', 0.4254669), ('presumably', 0.42452872), ('obviously', 0.4158967), ('seemingly', 0.4061871), ('reportedly', 0.3808061), ('evident', 0.36956313), ('probably', 0.36521482)]",gram1-adjective-to-adverb
3245,"('possible', 'possibly', 'calm', 'calmly')",0.4323705,2,"[('calmed', 0.47281396), ('calmly', 0.43237054), ('calming', 0.41329083), ('quiet', 0.36182016), ('composure', 0.3428923), ('relax', 0.33993453), ('tranquil', 0.32917076), ('relaxed', 0.32569054), ('hopefully', 0.32015687), ('peacefully', 0.31434637)]",gram1-adjective-to-adverb
3246,"('possible', 'possibly', 'complete', 'completely')",0.33207121,4,"[('completes', 0.36111987), ('completed', 0.35514694), ('completing', 0.33764198), ('completely', 0.33207124), ('perhaps', 0.30149177), ('probably', 0.30057523), ('totally', 0.2738198), ('maybe', 0.27379707), ('utterly', 0.2592376), ('fully', 0.25857797)]",gram1-adjective-to-adverb
3247,"('possible', 'possibly', 'efficient', 'efficiently')",0.5185408,1,"[('efficiently', 0.5185408), ('inefficient', 0.47630307), ('efficiency', 0.47052345), ('arguably', 0.40248474), ('fficient', 0.36562648), ('evidently', 0.363508), ('effectively', 0.3607828), ('innovative', 0.3475668), ('inexpensive', 0.3432592), ('accurate', 0.33968413)]",gram1-adjective-to-adverb
3248,"('possible', 'possibly', 'fortunate', 'fortunately')",0.35510683,19,"[('lucky', 0.557668), ('unlucky', 0.48158228), ('blessed', 0.42839193), ('unfortunate', 0.42064396), ('privileged', 0.41151524), ('evidently', 0.39862135), ('hopefully', 0.38982302), ('misfortune', 0.38779444), ('luckily', 0.3864956), ('arguably', 0.37978345)]",gram1-adjective-to-adverb
3249,"('possible', 'possibly', 'free', 'freely')",0.2811932,2,"[('freed', 0.28554958), ('freely', 0.2811932), ('probably', 0.25631008), ('freeing', 0.24670857), ('perhaps', 0.2408134), ('freedom', 0.21631216), ('spare', 0.20781383), ('arguably', 0.20697832), ('presumably', 0.20609123), ('apparently', 0.20501833)]",gram1-adjective-to-adverb
3250,"('possible', 'possibly', 'furious', 'furiously')",0.44972885,5,"[('enraged', 0.5223418), ('angry', 0.48762357), ('outraged', 0.4510767), ('annoyed', 0.4506892), ('furiously', 0.44972885), ('angrily', 0.44730523), ('angered', 0.44622624), ('pissed', 0.43334928), ('disgusted', 0.426008), ('infuri', 0.42517874)]",gram1-adjective-to-adverb
3251,"('possible', 'possibly', 'happy', 'happily')",0.4046139,2,"[('happier', 0.4057406), ('happily', 0.40461397), ('pleased', 0.39691243), ('unhappy', 0.3933033), ('thrilled', 0.38208497), ('delighted', 0.34244776), ('glad', 0.32892317), ('happiness', 0.32082355), ('probably', 0.30963743), ('happiest', 0.30849338)]",gram1-adjective-to-adverb
3252,"('possible', 'possibly', 'immediate', 'immediately')",0.44486126,1,"[('immediately', 0.4448612), ('instantly', 0.35595703), ('mediate', 0.35208446), ('arguably', 0.3420934), ('promptly', 0.33652326), ('immedi', 0.3188318), ('perhaps', 0.31330672), ('mediately', 0.31153923), ('shortly', 0.3114811), ('swiftly', 0.31111786)]",gram1-adjective-to-adverb
3253,"('possible', 'possibly', 'lucky', 'luckily')",0.3299353,7,"[('fortunate', 0.5502661), ('unlucky', 0.51511973), ('blessed', 0.37243247), ('luck', 0.35721067), ('hopefully', 0.34616917), ('ucky', 0.33960167), ('luckily', 0.32993528), ('privileged', 0.32671043), ('evidently', 0.320395), ('thankful', 0.3192876)]",gram1-adjective-to-adverb
3254,"('possible', 'possibly', 'most', 'mostly')",0.25071368,8,"[('probably', 0.3761074), ('perhaps', 0.3119146), ('many', 0.2819384), ('some', 0.2803479), ('least', 0.26757264), ('arguably', 0.2575602), ('almost', 0.25317657), ('mostly', 0.25071365), ('maybe', 0.24771483), ('more', 0.23542011)]",gram1-adjective-to-adverb
3255,"('possible', 'possibly', 'obvious', 'obviously')",0.50169253,1,"[('obviously', 0.50169253), ('evidently', 0.4406566), ('arguably', 0.4368837), ('undoubtedly', 0.43340775), ('perhaps', 0.41696796), ('presumably', 0.40129414), ('probably', 0.3995893), ('plainly', 0.3991826), ('understandably', 0.3874219), ('clearly', 0.38178188)]",gram1-adjective-to-adverb
